time,stage,stage_solid_fuel,stage_liquid_fuel,altitude,vertical_speed,ground_speed,air_speed,orbital_velocity,apoapsis,periapsis,apoapsis_eta,q_kpa,mass,max_thrust,available_thrust,max_twr,available_twr,throttle,target_pitch,trajectory_pitch,aoa
167299.409633601,3,0,99.9428494062392,56229.6574040303,347.61747676661,1511.62712341015,1551.0957624292,1738.09139348555,72379.0634090183,-359992.374727476,93.2035246883737,0.0940226782307681,7.39862489700317,229.998748779297,229.998748779297,3.79022157525426,3.79022157525426,0.474851530079303,2.9575002757081,12.9575002757081,10.2567061075768
167299.649633601,3,0,99.191324118701,56312.9715995982,346.865810823409,1514.91062686783,1554.12789750314,1741.18252001334,72470.6922376589,-358652.958954831,93.4498027521373,0.0930317660299378,7.39027547836304,229.998764038086,229.998764038086,3.79546778388452,3.79546778388452,0.474195209890983,2.90332742720713,12.9033274272071,10.2563204022524
167299.789633601,3,0,98.7534141203811,56361.4884326729,346.427976097822,1516.82577096628,1555.8971950906,1742.98606737527,72524.2702241091,-357868.659822838,93.5949884644152,0.0924579510137158,7.38541030883789,229.998779296875,229.998779296875,3.79852997051739,3.79852997051739,0.473812951804186,2.8718562656087,12.8718562656087,10.2551771047724
167300.029633601,3,0,98.0035322893181,56444.5178619362,345.678566632815,1520.10847335353,1558.93123043114,1746.07853904497,72616.3483567701,-356519.027729613,93.8465470989583,0.0914812690954324,7.37707901000977,229.998809814453,229.998809814453,3.80378253850253,3.80378253850253,0.473158676041438,2.81811246701412,12.8181124670141,10.2519618544506
167300.169633601,3,0,97.5665794774929,56492.868800884,345.24213323492,1522.02314730568,1560.70164486418,1747.88287933444,72670.2010161998,-355728.745521431,93.9948758842955,0.0909155588817922,7.37222480773926,229.998809814453,229.998809814453,3.80684821328546,3.80684821328546,0.47277768403519,2.78688603317461,12.7868860331746,10.2494536216261
167300.409633601,3,0,96.8183359128308,56575.6142556248,344.495257344176,1525.30503860822,1563.73760116234,1750.97671734578,72762.7704544237,-354368.81672904,94.2519226314047,0.0899522122204677,7.3639121055603,229.998825073242,229.998825073242,3.81210710696951,3.81210710696951,0.472125540122354,2.73356434592729,12.7335643459273,10.2442290468913
167300.649633601,3,0,96.0711243481763,56658.1808556755,343.750052101714,1528.58641533293,1566.77476776579,1754.07141740945,72855.6655041765,-353002.340699504,94.5125254892682,0.0889969695963214,7.35561037063599,229.99885559082,229.99885559082,3.81736999662634,3.81736999662634,0.47147463847578,2.68050759656623,12.6805075965662,10.2377528254362
167300.789633601,3,0,95.6357267213298,56706.2622629858,343.316109503025,1530.50031449582,1568.54699974521,1755.87705119333,72910.006363621,-352202.191737751,94.6662047122709,0.0884434214435364,7.35077333450317,229.99885559082,229.99885559082,3.82044147674842,3.82044147674842,0.471095606551657,2.64969001267848,12.6496900126785,10.2334877562265
167301.029633601,3,0,94.8901449808235,56788.5464540737,342.573781297973,1533.78086723684,1571.58610115668,1758.97313480692,73003.4532109734,-350825.283112289,94.9326214390451,0.0875021826461112,7.34249019622803,229.998870849609,229.998870849609,3.825710662062,3.825710662062,0.470446826638443,2.59707834320641,12.5970783432064,10.2257650417528
167301.169633601,3,0,94.4556965474892,56836.4634160383,342.141769855911,1535.69427590381,1573.359497699,1760.77960780983,73058.1452182082,-350019.029574509,95.0898049777597,0.0869577062546307,7.33766317367554,229.998901367188,229.998901367188,3.82878636124431,3.82878636124431,0.470068896441595,2.56650974880132,12.5665097488013,10.2210303156176
167301.4096336,3,0,93.7117394410568,56918.4662479496,341.402441725461,1538.97399827905,1576.40052977072,1763.87707441908,73152.1740171864,-348631.602107591,95.3622276757957,0.0860322946596431,7.3293981552124,229.998901367188,229.998901367188,3.83406157694271,3.83406157694271,0.469422201400388,2.51433017971976,12.5143301797198,10.2126259777113
